LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
11m         Normal    SuccessfulDelete                  replicaset/trisla-besu-5d69b55674              Deleted pod: trisla-besu-5d69b55674-smgnv
11m         Normal    ScalingReplicaSet                 deployment/trisla-besu                         Scaled down replica set trisla-besu-5d69b55674 to 0 from 1
7m33s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-bc-nssmf-856859f696-dwpzw           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
5m20s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-nasp-adapter-664894c59c-tv6m8       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
5m12s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-599749957-hnbn5             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
4m36s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-9f56dcb9b-q72ck            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
4m36s       Normal    Scheduled                         pod/trisla-ml-nsmf-599749957-pf9bq             Successfully assigned trisla/trisla-ml-nsmf-599749957-pf9bq to node1
4m36s       Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-599749957            Created pod: trisla-ml-nsmf-599749957-pf9bq
4m35s       Normal    AddedInterface                    pod/trisla-ml-nsmf-599749957-pf9bq             Add eth0 [10.233.102.156/32] from k8s-pod-network
4m35s       Normal    Pulling                           pod/trisla-ml-nsmf-599749957-pf9bq             Pulling image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.8.1"
4m34s       Normal    Started                           pod/trisla-ml-nsmf-599749957-pf9bq             Started container trisla-ml-nsmf
4m34s       Normal    Pulled                            pod/trisla-ml-nsmf-599749957-pf9bq             Successfully pulled image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.8.1" in 519ms (519ms including waiting). Image size: 373077607 bytes.
4m34s       Normal    Created                           pod/trisla-ml-nsmf-599749957-pf9bq             Created container trisla-ml-nsmf
4m29s       Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-79f5c96dcd           Created pod: trisla-ml-nsmf-79f5c96dcd-tztxp
4m29s       Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-79f5c96dcd to 1
4m29s       Normal    Scheduled                         pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Successfully assigned trisla/trisla-ml-nsmf-79f5c96dcd-tztxp to node1
4m28s       Normal    AddedInterface                    pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Add eth0 [10.233.102.158/32] from k8s-pod-network
4m28s       Normal    Pulled                            pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
4m28s       Normal    Created                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Created container ml-nsmf
4m28s       Normal    Started                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Started container ml-nsmf
4m27s       Normal    Pulled                            pod/trisla-ml-nsmf-599749957-pf9bq             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
4m27s       Normal    Started                           pod/trisla-ml-nsmf-599749957-pf9bq             Started container ml-nsmf
4m27s       Normal    Created                           pod/trisla-ml-nsmf-599749957-pf9bq             Created container ml-nsmf
4m15s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-599749957-pf9bq             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
4m15s       Warning   BackOff                           pod/trisla-ml-nsmf-599749957-pf9bq             Back-off restarting failed container ml-nsmf in pod trisla-ml-nsmf-599749957-pf9bq_trisla(c197732e-4642-461c-92d8-40e8927ff68c)
4m14s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
4m14s       Normal    Killing                           pod/trisla-ml-nsmf-599749957-pf9bq             Stopping container trisla-ml-nsmf
4m14s       Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-599749957            Deleted pod: trisla-ml-nsmf-599749957-pf9bq
4m14s       Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-599749957 to 0 from 1
4m9s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-687c6c95f7-bqq4z    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
4m4s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-bc-nssmf-7c8ff9c4fc-kwmqd           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
3m20s       Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-79d68dc4c5 to 1
3m20s       Normal    Scheduled                         pod/trisla-sem-csmf-f8d747657-spmtd            Successfully assigned trisla/trisla-sem-csmf-f8d747657-spmtd to node1
3m20s       Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-79d68dc4c5           Created pod: trisla-ml-nsmf-79d68dc4c5-48prv
3m20s       Normal    Scheduled                         pod/trisla-ml-nsmf-79d68dc4c5-48prv            Successfully assigned trisla/trisla-ml-nsmf-79d68dc4c5-48prv to node1
3m20s       Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-5d756bf98b   Created pod: trisla-decision-engine-5d756bf98b-m6kfl
3m20s       Normal    Scheduled                         pod/trisla-decision-engine-7d64cfbbbb-pwmhm    Successfully assigned trisla/trisla-decision-engine-7d64cfbbbb-pwmhm to node1
3m20s       Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-7d64cfbbbb   Created pod: trisla-decision-engine-7d64cfbbbb-pwmhm
3m20s       Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7d64cfbbbb   Deleted pod: trisla-decision-engine-7d64cfbbbb-pwmhm
3m20s       Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-f8d747657 to 1
3m20s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-7d64cfbbbb to 1
3m20s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-7d64cfbbbb to 0 from 1
3m20s       Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-5d756bf98b to 1 from 0
3m20s       Normal    Scheduled                         pod/trisla-decision-engine-5d756bf98b-m6kfl    Successfully assigned trisla/trisla-decision-engine-5d756bf98b-m6kfl to node1
3m20s       Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-f8d747657           Created pod: trisla-sem-csmf-f8d747657-spmtd
3m19s       Normal    Created                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Created container decision-engine
3m19s       Normal    Pulled                            pod/trisla-ml-nsmf-79d68dc4c5-48prv            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
3m19s       Normal    Started                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Started container decision-engine
3m19s       Normal    Pulling                           pod/trisla-sem-csmf-f8d747657-spmtd            Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
3m19s       Normal    AddedInterface                    pod/trisla-sem-csmf-f8d747657-spmtd            Add eth0 [10.233.102.164/32] from k8s-pod-network
3m19s       Normal    Started                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Started container ml-nsmf
3m19s       Normal    Created                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Created container ml-nsmf
3m19s       Normal    AddedInterface                    pod/trisla-ml-nsmf-79d68dc4c5-48prv            Add eth0 [10.233.102.150/32] from k8s-pod-network
3m19s       Normal    Pulled                            pod/trisla-decision-engine-5d756bf98b-m6kfl    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
3m19s       Normal    AddedInterface                    pod/trisla-decision-engine-5d756bf98b-m6kfl    Add eth0 [10.233.102.184/32] from k8s-pod-network
3m18s       Normal    Created                           pod/trisla-sem-csmf-f8d747657-spmtd            Created container sem-csmf
3m18s       Normal    Pulled                            pod/trisla-sem-csmf-f8d747657-spmtd            Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 530ms (530ms including waiting). Image size: 289679031 bytes.
3m18s       Normal    Started                           pod/trisla-sem-csmf-f8d747657-spmtd            Started container sem-csmf
3m9s        Warning   Unhealthy                         pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Readiness probe failed: Get "http://10.233.102.158:8081/health": dial tcp 10.233.102.158:8081: connect: connection refused
3m9s        Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-79f5c96dcd to 0 from 1
3m9s        Warning   Unhealthy                         pod/trisla-decision-engine-5d756bf98b-m6kfl    Readiness probe failed: Get "http://10.233.102.184:8082/health": dial tcp 10.233.102.184:8082: connect: connection refused
3m9s        Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-79f5c96dcd           Deleted pod: trisla-ml-nsmf-79f5c96dcd-tztxp
3m9s        Normal    Killing                           pod/trisla-ml-nsmf-79f5c96dcd-tztxp            Stopping container ml-nsmf
3m4s        Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-9f56dcb9b to 0 from 1
3m4s        Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-9f56dcb9b           Deleted pod: trisla-sem-csmf-9f56dcb9b-q72ck
3m4s        Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-687c6c95f7   Deleted pod: trisla-decision-engine-687c6c95f7-bqq4z
3m4s        Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-687c6c95f7 to 0 from 1
3m2s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-nasp-adapter-5688bf5f8f-x4fm2       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
3m1s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-sla-agent-layer-6d944c889c-ntwqc    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
2m38s       Warning   Unhealthy                         pod/trisla-bc-nssmf-856859f696-dwpzw           Readiness probe failed: Get "http://10.233.102.168:8083/health": dial tcp 10.233.102.168:8083: connect: connection refused
2m22s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-ui-dashboard-85755bf748-t9zfs       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
115s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-f8d747657-spmtd            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
114s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-5d756bf98b-m6kfl    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
112s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-79d68dc4c5-48prv            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
68s         Normal    AddedInterface                    pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Add eth0 [10.233.102.161/32] from k8s-pod-network
68s         Normal    Created                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Created container decision-engine
68s         Normal    Pulling                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
68s         Normal    Scheduled                         pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Successfully assigned trisla/trisla-decision-engine-67cf4cf4d9-d6kvj to node1
68s         Normal    Scheduled                         pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully assigned trisla/trisla-sem-csmf-74fdf6dfd-ftrbg to node1
68s         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-74fdf6dfd           Created pod: trisla-sem-csmf-74fdf6dfd-ftrbg
68s         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-7c858859c4 to 1
68s         Normal    AddedInterface                    pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Add eth0 [10.233.102.141/32] from k8s-pod-network
68s         Normal    Pulled                            pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
68s         Normal    Scheduled                         pod/trisla-ml-nsmf-7c858859c4-rxlmr            Successfully assigned trisla/trisla-ml-nsmf-7c858859c4-rxlmr to node1
68s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-67cf4cf4d9   Created pod: trisla-decision-engine-67cf4cf4d9-d6kvj
68s         Normal    AddedInterface                    pod/trisla-ml-nsmf-7c858859c4-rxlmr            Add eth0 [10.233.102.155/32] from k8s-pod-network
68s         Normal    Pulled                            pod/trisla-ml-nsmf-7c858859c4-rxlmr            Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
68s         Normal    Created                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Created container ml-nsmf
68s         Normal    Started                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Started container ml-nsmf
68s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-67cf4cf4d9 to 1
68s         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-7c858859c4           Created pod: trisla-ml-nsmf-7c858859c4-rxlmr
68s         Normal    Started                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Started container decision-engine
68s         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-74fdf6dfd to 1
67s         Normal    Created                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Created container sem-csmf
67s         Normal    Started                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Started container sem-csmf
67s         Normal    Pulled                            pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
58s         Normal    Killing                           pod/trisla-ml-nsmf-79d68dc4c5-48prv            Stopping container ml-nsmf
58s         Normal    Killing                           pod/trisla-decision-engine-5d756bf98b-m6kfl    Stopping container decision-engine
58s         Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-79d68dc4c5           Deleted pod: trisla-ml-nsmf-79d68dc4c5-48prv
58s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-7c858859c4-rxlmr            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
58s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
58s         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-79d68dc4c5 to 0 from 1
58s         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-5d756bf98b   Deleted pod: trisla-decision-engine-5d756bf98b-m6kfl
58s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-5d756bf98b to 0 from 1
53s         Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-f8d747657           Deleted pod: trisla-sem-csmf-f8d747657-spmtd
53s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
53s         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-f8d747657 to 0 from 1
53s         Normal    Killing                           pod/trisla-sem-csmf-f8d747657-spmtd            Stopping container sem-csmf
27s         Warning   Unhealthy                         pod/trisla-nasp-adapter-664894c59c-tv6m8       Readiness probe failed: Get "http://10.233.102.146:8085/health": dial tcp 10.233.102.146:8085: connect: connection refused
23s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-7c8769c6     Created pod: trisla-decision-engine-7c8769c6-f5rk9
23s         Normal    Scheduled                         pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully assigned trisla/trisla-sem-csmf-668c8fc697-htnmw to node1
23s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-7c8769c6 to 1
23s         Normal    Scheduled                         pod/trisla-decision-engine-6d6697945-vcs77     Successfully assigned trisla/trisla-decision-engine-6d6697945-vcs77 to node1
23s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-7c8769c6 to 0 from 1
23s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-6d6697945 to 1 from 0
23s         Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled up replica set trisla-ml-nsmf-d587bc8c9 to 1
23s         Normal    Scheduled                         pod/trisla-decision-engine-7c8769c6-f5rk9      Successfully assigned trisla/trisla-decision-engine-7c8769c6-f5rk9 to node1
23s         Normal    SuccessfulCreate                  replicaset/trisla-sem-csmf-668c8fc697          Created pod: trisla-sem-csmf-668c8fc697-htnmw
23s         Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled up replica set trisla-sem-csmf-668c8fc697 to 1
23s         Normal    SuccessfulCreate                  replicaset/trisla-ml-nsmf-d587bc8c9            Created pod: trisla-ml-nsmf-d587bc8c9-j4sq2
23s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-6d6697945    Created pod: trisla-decision-engine-6d6697945-vcs77
23s         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7c8769c6     Deleted pod: trisla-decision-engine-7c8769c6-f5rk9
23s         Normal    Scheduled                         pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Successfully assigned trisla/trisla-ml-nsmf-d587bc8c9-j4sq2 to node1
22s         Normal    AddedInterface                    pod/trisla-sem-csmf-668c8fc697-htnmw           Add eth0 [10.233.102.189/32] from k8s-pod-network
22s         Normal    Pulled                            pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.29" already present on machine
22s         Normal    AddedInterface                    pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Add eth0 [10.233.102.153/32] from k8s-pod-network
22s         Normal    Created                           pod/trisla-sem-csmf-668c8fc697-htnmw           Created container sem-csmf
22s         Normal    Created                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Created container ml-nsmf
22s         Normal    Started                           pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Started container ml-nsmf
22s         Normal    AddedInterface                    pod/trisla-decision-engine-6d6697945-vcs77     Add eth0 [10.233.102.156/32] from k8s-pod-network
22s         Normal    Pulled                            pod/trisla-decision-engine-6d6697945-vcs77     Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
22s         Normal    Created                           pod/trisla-decision-engine-6d6697945-vcs77     Created container decision-engine
22s         Normal    Started                           pod/trisla-decision-engine-6d6697945-vcs77     Started container decision-engine
22s         Normal    Pulled                            pod/trisla-sem-csmf-668c8fc697-htnmw           Successfully pulled image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29" in 520ms (520ms including waiting). Image size: 289679031 bytes.
22s         Normal    Pulling                           pod/trisla-sem-csmf-668c8fc697-htnmw           Pulling image "ghcr.io/abelisboa/trisla-sem-csmf:v3.7.29"
21s         Normal    Started                           pod/trisla-sem-csmf-668c8fc697-htnmw           Started container sem-csmf
12s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              (combined from similar events): Scaled down replica set trisla-decision-engine-67cf4cf4d9 to 0 from 1
12s         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-67cf4cf4d9   Deleted pod: trisla-decision-engine-67cf4cf4d9-d6kvj
12s         Normal    Killing                           pod/trisla-decision-engine-67cf4cf4d9-d6kvj    Stopping container decision-engine
12s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-6d6697945-vcs77     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
8s          Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-d587bc8c9-j4sq2             Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
7s          Normal    SuccessfulDelete                  replicaset/trisla-sem-csmf-74fdf6dfd           Deleted pod: trisla-sem-csmf-74fdf6dfd-ftrbg
7s          Normal    ScalingReplicaSet                 deployment/trisla-ml-nsmf                      Scaled down replica set trisla-ml-nsmf-7c858859c4 to 0 from 1
7s          Normal    Killing                           pod/trisla-sem-csmf-74fdf6dfd-ftrbg            Stopping container sem-csmf
7s          Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-668c8fc697-htnmw           Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
7s          Normal    ScalingReplicaSet                 deployment/trisla-sem-csmf                     Scaled down replica set trisla-sem-csmf-74fdf6dfd to 0 from 1
7s          Normal    SuccessfulDelete                  replicaset/trisla-ml-nsmf-7c858859c4           Deleted pod: trisla-ml-nsmf-7c858859c4-rxlmr
7s          Normal    Killing                           pod/trisla-ml-nsmf-7c858859c4-rxlmr            Stopping container ml-nsmf
