request_id,campaign_id,timestamp_utc,scenario_id,slice_type,repetition,warmup,scientific_sample,scientific_valid,sample_class,git_commit,runtime_digest,dataset_builder_version,normalization_ms,semantic_validation_ms,semantic_fill_ms,gst_translation_ms,nest_translation_ms,canonical_sla_generation_ms,semantic_processing_total_ms,decision_latency_ms,admission_total_ms,portal_receive_ts,portal_response_ts,prediction_latency_ms,model_execution_ms,explainability_overhead_ms,confidence,ml_risk_score,ground_truth_decision,predicted_decision_class_r2,ml_model_name,ml_benchmark_accuracy,ml_benchmark_accuracy_ci95_low,ml_benchmark_accuracy_ci95_high,ml_benchmark_precision,ml_benchmark_precision_ci95_low,ml_benchmark_precision_ci95_high,ml_benchmark_recall,ml_benchmark_recall_ci95_low,ml_benchmark_recall_ci95_high,ml_benchmark_f1,ml_benchmark_f1_ci95_low,ml_benchmark_f1_ci95_high,ml_benchmark_inference_ms,ml_benchmark_inference_ci95_low,ml_benchmark_inference_ci95_high,ml_benchmark_explainability_ms,ml_benchmark_explainability_ci95_low,ml_benchmark_explainability_ci95_high,ml_benchmark_evidence_sha256,ml_explainability_shap_ms,ml_explainability_lime_ms,ml_explainability_shap_status,ml_explainability_lime_status,ml_explainability_status,ml_explainability_collector_ts_utc,ml_normalization_latency_ms,ml_benchmark_shap_ms,ml_benchmark_shap_ci95_low,ml_benchmark_shap_ci95_high,ml_benchmark_lime_ms,ml_benchmark_lime_ci95_low,ml_benchmark_lime_ci95_high,ml_benchmark_n_repetitions,ml_benchmark_campaign_run_sha256,ml_benchmark_input_dataset_sha256,blockchain_transaction_latency_ms,receipt_wait_latency_ms,gas_used,tx_hash,block_number,governance_commit_interval_ms,decision,decision_score,feasibility_score,resource_pressure,prb_utilization,transport_rtt_ms,transport_jitter_ms,core_cpu,core_memory,submit_sla_satisfaction,submit_sla_violation,submit_runtime_assurance_json,observed_sla_satisfaction,observed_sla_violated,counterfactual_sla_satisfaction,counterfactual_sla_violated,counterfactual_decision,assurance_event_count,assurance_mode,assurance_detection_latency_ms,assurance_correction_latency_ms,assurance_recovery_latency_ms,assurance_closed_loop_latency_ms,assurance_violation_count,assurance_warning_count,assurance_final_status,assurance_summary_json,e2e_timeline_json,lifecycle_final_state,semantic_processing_start_ts,semantic_processing_end_ts,semantic_processing_trace,ml_execution_start_ts,ml_execution_end_ts,prediction_start_ts,prediction_end_ts,ml_pipeline_trace,bc_status,transaction_status,blockchain_status,audit_lookup_latency_ms,audit_lookup_status,blockchain_submit_ts,receipt_timestamp,block_confirmation_ts,transaction_hash_present,admitted_requests,total_requests,assurance_detection_ts,assurance_correction_ts,assurance_recovery_ts,assurance_completion_ts,semantic_reference_id,semantic_catalog_version,semantic_exact_match,semantic_field_accuracy,semantic_comparison_status,semantic_comparison_json,expected_semantic_class,observed_semantic_class,semantic_variant_id,semantic_variant,semantic_noise_type,semantic_noise_level,semantic_equivalent,semantic_fill_expected,semantic_interpretation_success,semantic_class_correct,canonical_sla_consistent,sla_attribute_consistency,semantic_equivalence_certificate_sha256,semantic_robustness_campaign_version,semantic_variant_index,semantic_case_id,semantic_intent_id,semantic_review_status,semantic_review_method,semantic_response_valid,semantic_request_latency_ms,semantic_error,semantic_expected_canonical_json,semantic_observed_response_json
ddfbe04a-16ed-4458-aa96-cabb3d38e94f,trisla_release_v2_scientific_campaign,2026-07-04T14:03:07.238921+00:00,C0,URLLC,0,False,True,True,admission_stress,60744d4b7426fdeceacfebffe968cdc2c5c73f0c,ghcr.io/abelisboa/trisla-portal-backend@sha256:e631c508aeb8dc7c215646fb53beb65cc169b2e92725dfc7f81dd058e2c919d1,1.0.0,4.3214,15.4598,0.1141,0.1977,6.848,0.1208,27.0618,1182.728447020054,1245.2992983162403,2026-07-04T14:03:02.888307+00:00,2026-07-04T14:03:07.080551+00:00,149.64334201067686,102.74628642946482,119.68163307756186,0.9508760678809166,0.037172423105095,,,,,,,,,,,,,,,,,,,,,,,119.68163307756186,,EXECUTED,NOT_EXECUTED,PARTIAL,2026-07-04T14:03:08Z,3.1960196793079376,,,,,,,,,,238.1122913211584,3.427,319375.0,0xc3698fc7a355a2d43861f75e8bf171efb9191aaf2dd75a391b7e17533844a12c,6542383.0,,ACCEPT,0.8370416470967742,0.9533672385209268,0.0560930998530513,0.0,4.678667,0.440587,0.0427471764996314,0.0089589045767724,1.0,0.0,"{""admission_compliance"": 0.95, ""admission_compliance_percent"": 95.0, ""assurance_state"": ""AT_RISK"", ""bottleneck_domain"": ""ran"", ""domain_compliance"": {""core"": 0.8080808080808081, ""ran"": 0.76606665, ""transport"": 1.0}, ""domain_explainability"": {""core"": [{""compliance_score"": 0.9994656602937546, ""metric"": ""cpu"", ""observed"": 0.04274717649963145, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.9998880136927903, ""metric"": ""memory"", ""observed"": 0.00895890457677248, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.8080808080808081, ""measurement_kind"": ""OPERATIONAL_AVAILABILITY_PROXY"", ""measurement_note"": ""Operational Availability Proxy: weighted combination of TriSLA blackbox probe_success and kube Deployment Available status in namespace trisla. Not GSMA/GST contractual availability or Open5GC NF PM."", ""metric"": ""availability"", ""observed"": 80.0, ""source"": ""telemetry_snapshot.core"", ""status"": ""FAIL"", ""threshold"": 99.0}], ""ran"": [{""compliance_score"": 0.76606665, ""metric"": ""latency_ms"", ""observed"": 4.678667, ""source"": ""telemetry_snapshot.ran"", ""status"": ""FAIL"", ""threshold"": 20.0}, {""compliance_score"": 0.9118826, ""measurement_note"": ""Observed via transport.jitter_ms fallback (Sprint 9D alias)."", ""metric"": ""jitter_ms"", ""observed"": 0.44058700000000006, ""source"": ""telemetry_snapshot.transport"", ""status"": ""PASS"", ""threshold"": 5.0}, {""compliance_score"": 1.0, ""metric"": ""reliability"", ""observed"": 100.0, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 99.9}, {""compliance_score"": 1.0, ""measurement_note"": ""RAN cpu_utilization observed via PRB/prb_utilization alias (Sprint 9D)."", ""metric"": ""cpu_utilization"", ""observed"": 0.0, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 70.0}], ""transport"": [{""compliance_score"": 1.0, ""metric"": ""packet_loss"", ""observed"": 0.0, ""source"": ""telemetry_snapshot.transport"", ""status"": ""PASS"", ""threshold"": 0.1}, {""compliance_score"": null, ""measurement_note"": ""Observed value is instantaneous dataplane throughput (Mbps), not provisioned capacity. When no user-plane traffic is detected, this KPI is not scored (N/A)."", ""measurement_semantics"": ""instantaneous_throughput_mbps"", ""metric"": ""bandwidth"", ""observed"": 0.0, ""policy"": ""FLOW_AWARE"", ""policy_reason"": ""No active user-plane traffic; throughput not evaluated as capacity"", ""source"": ""telemetry_snapshot.transport"", ""status"": ""N/A"", ""threshold"": 100.0}]}, ""drift_detected"": false, ""drift_indicators"": [], ""last_evaluation"": ""2026-07-04T14:03:07.186556+00:00"", ""recommendation"": ""Investigate violations: service_profile.latency; review ran domain"", ""runtime_compliance"": 0.76606665, ""runtime_compliance_percent"": 76.61, ""sla_compliance"": 0.76606665, ""slice_type"": ""URLLC"", ""state"": ""AT_RISK"", ""violations"": [""service_profile.latency""], ""warnings"": []}",1.0,1.0,1.0,1.0,ACCEPT,0.0,,,,,,0.0,0.0,,,,ADMITTED,,,,,,,,,COMMITTED,COMMITTED,BLOCKCHAIN_REGISTERED,,NOT_APPLICABLE,,,,True,1.0,1.0,,,,,SEMREF-RV2-ECF0D0496F75F8462862649C,release-v2-frozen-campaign-1.0.0,True,1.0,COMPARISON_COMPLETE,"{""expected_output_sha256"": ""6c4979ade7dc7ae22eac3fd824a74b29dc1387a8e1cf97c05d37b8e14d8cb0db"", ""field_results"": [{""expected"": ""URLLC"", ""field"": ""slice_service_type"", ""match"": true, ""observed"": ""URLLC""}, {""expected"": null, ""field"": ""sst"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""sd"", ""match"": true, ""observed"": null}, {""expected"": 1.0, ""field"": ""service_requirements.latency_ms"", ""match"": true, ""observed"": 1.0}, {""expected"": 100.0, ""field"": ""service_requirements.throughput_mbps"", ""match"": true, ""observed"": 100.0}, {""expected"": 0.99999, ""field"": ""service_requirements.availability"", ""match"": true, ""observed"": 0.99999}, {""expected"": 1000, ""field"": ""service_requirements.device_density"", ""match"": true, ""observed"": 1000}, {""expected"": null, ""field"": ""service_requirements.mobility_support"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_description"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.business_criticality"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.security_profile"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_continuity"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.edge_processing"", ""match"": true, ""observed"": null}], ""fields_compared"": 13, ""fields_matched"": 13, ""ignored_fields"": [], ""semantic_catalog_version"": ""release-v2-frozen-campaign-1.0.0"", ""semantic_reference_id"": ""SEMREF-RV2-ECF0D0496F75F8462862649C""}",URLLC,URLLC,SA-ROB-C0-URLLC,"URLLC service, latency 1 ms, throughput 100 Mbps, reliability 99.999%",canonical,0.0,True,False,True,True,True,1.0,2225cc5ecd4a9faff0e9d7b82ac62ac8beadd519d415745461cde2af71d9bbee,trisla-semantic-robustness-release-v2.1.0,,,,,,,,,,
d37598c7-7b03-4baf-98a5-da36a08cde4f,trisla_release_v2_scientific_campaign,2026-07-04T14:07:55.310216+00:00,C0,URLLC,1,False,True,True,admission_stress,60744d4b7426fdeceacfebffe968cdc2c5c73f0c,ghcr.io/abelisboa/trisla-portal-backend@sha256:e631c508aeb8dc7c215646fb53beb65cc169b2e92725dfc7f81dd058e2c919d1,1.0.0,3.3742,9.1968,0.071,0.1128,4.4331,0.0624,17.2503,1025.5826404318211,1084.0244591236117,2026-07-04T14:07:50.960693+00:00,2026-07-04T14:07:55.152899+00:00,100.37750750780106,126.684894785285,82.09627587348223,0.9508760678809166,0.037172423105095,,,,,,,,,,,,,,,,,,,,,,,82.09627587348223,,EXECUTED,NOT_EXECUTED,PARTIAL,2026-07-04T14:07:56Z,3.895263187587261,,,,,,,,,,320.0839180499315,3.15,319375.0,0x7cda281f21fa65580ce55a0ec44bb7c824ec9dd8a4e7baa73ba10abb7ae68ddc,6542527.0,,ACCEPT,0.837648073870968,0.9538887626964128,0.0550500515020793,8e-06,4.432652,0.7977705,0.0428405010135865,0.008971540376348,1.0,0.0,"{""admission_compliance"": 0.95, ""admission_compliance_percent"": 95.0, ""assurance_state"": ""AT_RISK"", ""bottleneck_domain"": ""ran"", ""domain_compliance"": {""core"": 0.8080808080808081, ""ran"": 0.7783674, ""transport"": 1.0}, ""domain_explainability"": {""core"": [{""compliance_score"": 0.9994644937373302, ""metric"": ""cpu"", ""observed"": 0.04284050101358655, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.9998878557452956, ""metric"": ""memory"", ""observed"": 0.00897154037634809, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.8080808080808081, ""measurement_kind"": ""OPERATIONAL_AVAILABILITY_PROXY"", ""measurement_note"": ""Operational Availability Proxy: weighted combination of TriSLA blackbox probe_success and kube Deployment Available status in namespace trisla. Not GSMA/GST contractual availability or Open5GC NF PM."", ""metric"": ""availability"", ""observed"": 80.0, ""source"": ""telemetry_snapshot.core"", ""status"": ""FAIL"", ""threshold"": 99.0}], ""ran"": [{""compliance_score"": 0.7783674, ""metric"": ""latency_ms"", ""observed"": 4.432652, ""source"": ""telemetry_snapshot.ran"", ""status"": ""FAIL"", ""threshold"": 20.0}, {""compliance_score"": 0.8404459, ""measurement_note"": ""Observed via transport.jitter_ms fallback (Sprint 9D alias)."", ""metric"": ""jitter_ms"", ""observed"": 0.7977705, ""source"": ""telemetry_snapshot.transport"", ""status"": ""FAIL"", ""threshold"": 5.0}, {""compliance_score"": 1.0, ""metric"": ""reliability"", ""observed"": 100.0, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 99.9}, {""compliance_score"": 0.9999998857142857, ""measurement_note"": ""RAN cpu_utilization observed via PRB/prb_utilization alias (Sprint 9D)."", ""metric"": ""cpu_utilization"", ""observed"": 8e-06, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 70.0}], ""transport"": [{""compliance_score"": 1.0, ""metric"": ""packet_loss"", ""observed"": 0.0, ""source"": ""telemetry_snapshot.transport"", ""status"": ""PASS"", ""threshold"": 0.1}, {""compliance_score"": null, ""measurement_note"": ""Observed value is instantaneous dataplane throughput (Mbps), not provisioned capacity. When no user-plane traffic is detected, this KPI is not scored (N/A)."", ""measurement_semantics"": ""instantaneous_throughput_mbps"", ""metric"": ""bandwidth"", ""observed"": 7.850219e-06, ""policy"": ""FLOW_AWARE"", ""policy_reason"": ""No active user-plane traffic; throughput not evaluated as capacity"", ""source"": ""telemetry_snapshot.transport"", ""status"": ""N/A"", ""threshold"": 100.0}]}, ""drift_detected"": false, ""drift_indicators"": [], ""last_evaluation"": ""2026-07-04T14:07:55.258091+00:00"", ""recommendation"": ""Investigate violations: service_profile.latency; review ran domain"", ""runtime_compliance"": 0.7783674, ""runtime_compliance_percent"": 77.84, ""sla_compliance"": 0.7783674, ""slice_type"": ""URLLC"", ""state"": ""AT_RISK"", ""violations"": [""service_profile.latency""], ""warnings"": []}",1.0,1.0,1.0,1.0,ACCEPT,0.0,,,,,,0.0,0.0,,,,ADMITTED,,,,,,,,,COMMITTED,COMMITTED,BLOCKCHAIN_REGISTERED,,NOT_APPLICABLE,,,,True,1.0,1.0,,,,,SEMREF-RV2-2919343724077DE081FE98CA,release-v2-frozen-campaign-1.0.0,True,1.0,COMPARISON_COMPLETE,"{""expected_output_sha256"": ""6c4979ade7dc7ae22eac3fd824a74b29dc1387a8e1cf97c05d37b8e14d8cb0db"", ""field_results"": [{""expected"": ""URLLC"", ""field"": ""slice_service_type"", ""match"": true, ""observed"": ""URLLC""}, {""expected"": null, ""field"": ""sst"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""sd"", ""match"": true, ""observed"": null}, {""expected"": 1.0, ""field"": ""service_requirements.latency_ms"", ""match"": true, ""observed"": 1.0}, {""expected"": 100.0, ""field"": ""service_requirements.throughput_mbps"", ""match"": true, ""observed"": 100.0}, {""expected"": 0.99999, ""field"": ""service_requirements.availability"", ""match"": true, ""observed"": 0.99999}, {""expected"": 1000, ""field"": ""service_requirements.device_density"", ""match"": true, ""observed"": 1000}, {""expected"": null, ""field"": ""service_requirements.mobility_support"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_description"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.business_criticality"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.security_profile"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_continuity"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.edge_processing"", ""match"": true, ""observed"": null}], ""fields_compared"": 13, ""fields_matched"": 13, ""ignored_fields"": [], ""semantic_catalog_version"": ""release-v2-frozen-campaign-1.0.0"", ""semantic_reference_id"": ""SEMREF-RV2-2919343724077DE081FE98CA""}",URLLC,URLLC,SA-ROB-C0-URLLC,"URLLC service, latency 1 ms, throughput 100 Mbps, reliability 99.999%",canonical,0.0,True,False,True,True,True,1.0,2225cc5ecd4a9faff0e9d7b82ac62ac8beadd519d415745461cde2af71d9bbee,trisla-semantic-robustness-release-v2.1.0,,,,,,,,,,
0e922e29-aa14-4627-8911-cc61f6cf8617,trisla_release_v2_scientific_campaign,2026-07-04T14:08:03.275416+00:00,C0,URLLC,2,False,True,True,admission_stress,60744d4b7426fdeceacfebffe968cdc2c5c73f0c,ghcr.io/abelisboa/trisla-portal-backend@sha256:e631c508aeb8dc7c215646fb53beb65cc169b2e92725dfc7f81dd058e2c919d1,1.0.0,4.5508,17.7751,0.1225,0.204,8.3399,0.0889,31.0812,1069.007519632578,1133.403453044593,2026-07-04T14:07:56.769665+00:00,2026-07-04T14:08:03.122634+00:00,112.640212289989,133.92521161586046,122.06644378602503,0.9508760678809166,0.037172423105095,,,,,,,,,,,,,,,,,,,,,,,122.06644378602503,,EXECUTED,NOT_EXECUTED,PARTIAL,2026-07-04T14:08:04Z,3.908171318471432,,,,,,,,,,654.9752512946725,3.262,319375.0,0x061bcd74d0167d95e6bca0e885316124f403620f743d956bf90cedcae51b660a,6542531.0,,ACCEPT,0.837648073870968,0.9537803593336778,0.0552668582275493,8e-06,4.682119999999999,0.6415605000000005,0.0428328637485783,0.008971540376348,1.0,0.0,"{""admission_compliance"": 0.95, ""admission_compliance_percent"": 95.0, ""assurance_state"": ""AT_RISK"", ""bottleneck_domain"": ""ran"", ""domain_compliance"": {""core"": 0.8080808080808081, ""ran"": 0.7783674, ""transport"": 1.0}, ""domain_explainability"": {""core"": [{""compliance_score"": 0.9994645892031427, ""metric"": ""cpu"", ""observed"": 0.0428328637485783, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.9998878557452956, ""metric"": ""memory"", ""observed"": 0.00897154037634809, ""source"": ""telemetry_snapshot.core"", ""status"": ""PASS"", ""threshold"": 80.0}, {""compliance_score"": 0.8080808080808081, ""measurement_kind"": ""OPERATIONAL_AVAILABILITY_PROXY"", ""measurement_note"": ""Operational Availability Proxy: weighted combination of TriSLA blackbox probe_success and kube Deployment Available status in namespace trisla. Not GSMA/GST contractual availability or Open5GC NF PM."", ""metric"": ""availability"", ""observed"": 80.0, ""source"": ""telemetry_snapshot.core"", ""status"": ""FAIL"", ""threshold"": 99.0}], ""ran"": [{""compliance_score"": 0.7783674, ""metric"": ""latency_ms"", ""observed"": 4.432652, ""source"": ""telemetry_snapshot.ran"", ""status"": ""FAIL"", ""threshold"": 20.0}, {""compliance_score"": 0.8716879, ""measurement_note"": ""Observed via transport.jitter_ms fallback (Sprint 9D alias)."", ""metric"": ""jitter_ms"", ""observed"": 0.6415605000000005, ""source"": ""telemetry_snapshot.transport"", ""status"": ""PASS"", ""threshold"": 5.0}, {""compliance_score"": 1.0, ""metric"": ""reliability"", ""observed"": 100.0, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 99.9}, {""compliance_score"": 0.9999998857142857, ""measurement_note"": ""RAN cpu_utilization observed via PRB/prb_utilization alias (Sprint 9D)."", ""metric"": ""cpu_utilization"", ""observed"": 8e-06, ""source"": ""telemetry_snapshot.ran"", ""status"": ""PASS"", ""threshold"": 70.0}], ""transport"": [{""compliance_score"": 1.0, ""metric"": ""packet_loss"", ""observed"": 0.0, ""source"": ""telemetry_snapshot.transport"", ""status"": ""PASS"", ""threshold"": 0.1}, {""compliance_score"": null, ""measurement_note"": ""Observed value is instantaneous dataplane throughput (Mbps), not provisioned capacity. When no user-plane traffic is detected, this KPI is not scored (N/A)."", ""measurement_semantics"": ""instantaneous_throughput_mbps"", ""metric"": ""bandwidth"", ""observed"": 7.850219e-06, ""policy"": ""FLOW_AWARE"", ""policy_reason"": ""No active user-plane traffic; throughput not evaluated as capacity"", ""source"": ""telemetry_snapshot.transport"", ""status"": ""N/A"", ""threshold"": 100.0}]}, ""drift_detected"": false, ""drift_indicators"": [], ""last_evaluation"": ""2026-07-04T14:08:03.222511+00:00"", ""recommendation"": ""Investigate violations: service_profile.latency; review ran domain"", ""runtime_compliance"": 0.7783674, ""runtime_compliance_percent"": 77.84, ""sla_compliance"": 0.7783674, ""slice_type"": ""URLLC"", ""state"": ""AT_RISK"", ""violations"": [""service_profile.latency""], ""warnings"": []}",1.0,1.0,1.0,1.0,ACCEPT,0.0,,,,,,0.0,0.0,,,,ADMITTED,,,,,,,,,COMMITTED,COMMITTED,BLOCKCHAIN_REGISTERED,,NOT_APPLICABLE,,,,True,1.0,1.0,,,,,SEMREF-RV2-4485B0454ACB98B91591947E,release-v2-frozen-campaign-1.0.0,True,1.0,COMPARISON_COMPLETE,"{""expected_output_sha256"": ""6c4979ade7dc7ae22eac3fd824a74b29dc1387a8e1cf97c05d37b8e14d8cb0db"", ""field_results"": [{""expected"": ""URLLC"", ""field"": ""slice_service_type"", ""match"": true, ""observed"": ""URLLC""}, {""expected"": null, ""field"": ""sst"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""sd"", ""match"": true, ""observed"": null}, {""expected"": 1.0, ""field"": ""service_requirements.latency_ms"", ""match"": true, ""observed"": 1.0}, {""expected"": 100.0, ""field"": ""service_requirements.throughput_mbps"", ""match"": true, ""observed"": 100.0}, {""expected"": 0.99999, ""field"": ""service_requirements.availability"", ""match"": true, ""observed"": 0.99999}, {""expected"": 1000, ""field"": ""service_requirements.device_density"", ""match"": true, ""observed"": 1000}, {""expected"": null, ""field"": ""service_requirements.mobility_support"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_description"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.business_criticality"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.security_profile"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.service_continuity"", ""match"": true, ""observed"": null}, {""expected"": null, ""field"": ""semantic_context.edge_processing"", ""match"": true, ""observed"": null}], ""fields_compared"": 13, ""fields_matched"": 13, ""ignored_fields"": [], ""semantic_catalog_version"": ""release-v2-frozen-campaign-1.0.0"", ""semantic_reference_id"": ""SEMREF-RV2-4485B0454ACB98B91591947E""}",URLLC,URLLC,SA-ROB-C0-URLLC,"URLLC service, latency 1 ms, throughput 100 Mbps, reliability 99.999%",canonical,0.0,True,False,True,True,True,1.0,2225cc5ecd4a9faff0e9d7b82ac62ac8beadd519d415745461cde2af71d9bbee,trisla-semantic-robustness-release-v2.1.0,,,,,,,,,,
