LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
58m         Normal    AddedInterface                    pod/curltest                                   Add eth0 [10.233.75.51/32] from k8s-pod-network
58m         Normal    Pulling                           pod/curltest                                   Pulling image "curlimages/curl"
58m         Normal    Pulled                            pod/curltest                                   Successfully pulled image "curlimages/curl" in 1.425s (1.425s including waiting). Image size: 10767170 bytes.
58m         Normal    Created                           pod/curltest                                   Created container curltest
58m         Normal    Started                           pod/curltest                                   Started container curltest
57m         Normal    Pulling                           pod/curltest2                                  Pulling image "curlimages/curl"
57m         Normal    AddedInterface                    pod/curltest2                                  Add eth0 [10.233.75.43/32] from k8s-pod-network
57m         Normal    Started                           pod/curltest2                                  Started container curltest2
57m         Normal    Created                           pod/curltest2                                  Created container curltest2
57m         Normal    Pulled                            pod/curltest2                                  Successfully pulled image "curlimages/curl" in 1.557s (1.557s including waiting). Image size: 10767170 bytes.
57m         Normal    AddedInterface                    pod/curltest3                                  Add eth0 [10.233.75.39/32] from k8s-pod-network
57m         Normal    Pulling                           pod/curltest3                                  Pulling image "curlimages/curl"
57m         Normal    Started                           pod/curltest3                                  Started container curltest3
57m         Normal    Pulled                            pod/curltest3                                  Successfully pulled image "curlimages/curl" in 1.129s (1.129s including waiting). Image size: 10767170 bytes.
57m         Normal    Created                           pod/curltest3                                  Created container curltest3
56m         Normal    Scheduled                         pod/curltest                                   Successfully assigned trisla/curltest to node2
56m         Warning   Unhealthy                         pod/trisla-ml-nsmf-7cbfc5f696-9hrs9            Readiness probe failed: Get "http://10.233.102.156:8081/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
54m         Normal    Scheduled                         pod/curltest2                                  Successfully assigned trisla/curltest2 to node2
54m         Normal    Scheduled                         pod/curltest3                                  Successfully assigned trisla/curltest3 to node2
53m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-8469cdd5cc-ng94f    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
53m         Normal    Scheduled                         pod/trisla-decision-engine-88b87b89b-5v6kl     Successfully assigned trisla/trisla-decision-engine-88b87b89b-5v6kl to node1
53m         Normal    AddedInterface                    pod/trisla-decision-engine-88b87b89b-5v6kl     Add eth0 [10.233.102.183/32] from k8s-pod-network
53m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-88b87b89b to 1 from 0
