LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
38m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-7c545c944f-s965t    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
39m         Normal    Pulled                            pod/trisla-decision-engine-7c545c944f-s965t    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1" already present on machine
39m         Normal    Pulling                           pod/trisla-decision-engine-c7894cf4c-5h7kr     Pulling image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1"
39m         Normal    AddedInterface                    pod/trisla-decision-engine-c7894cf4c-5h7kr     Add eth0 [10.233.102.138/32] from k8s-pod-network
39m         Normal    Started                           pod/trisla-decision-engine-7c545c944f-s965t    Started container decision-engine
39m         Normal    Started                           pod/trisla-decision-engine-c7894cf4c-5h7kr     Started container decision-engine
39m         Normal    Created                           pod/trisla-decision-engine-c7894cf4c-5h7kr     Created container decision-engine
39m         Normal    Pulled                            pod/trisla-decision-engine-c7894cf4c-5h7kr     Successfully pulled image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1" in 520ms (520ms including waiting). Image size: 176404328 bytes.
38m         Normal    Pulling                           pod/curltest-kafka-working                     Pulling image "curlimages/curl"
38m         Normal    Created                           pod/curltest-kafka-working                     Created container curltest-kafka-working
38m         Normal    Pulled                            pod/curltest-kafka-working                     Successfully pulled image "curlimages/curl" in 1.155s (1.155s including waiting). Image size: 10767170 bytes.
38m         Normal    Started                           pod/curltest-kafka-working                     Started container curltest-kafka-working
38m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-7c545c944f   Deleted pod: trisla-decision-engine-7c545c944f-s965t
38m         Normal    Killing                           pod/trisla-decision-engine-7c545c944f-s965t    Stopping container decision-engine
38m         Normal    Scheduled                         pod/curltest-verification                      Successfully assigned trisla/curltest-verification to node2
41m         Normal    AddedInterface                    pod/curltest-verification                      Add eth0 [10.233.75.52/32] from k8s-pod-network
38m         Normal    Pulling                           pod/curltest-direct-patch                      Pulling image "curlimages/curl"
38m         Normal    Pulled                            pod/curltest-direct-patch                      Successfully pulled image "curlimages/curl" in 1.423s (1.423s including waiting). Image size: 10767170 bytes.
38m         Normal    Started                           pod/curltest-direct-patch                      Started container curltest-direct-patch
38m         Normal    Created                           pod/curltest-direct-patch                      Created container curltest-direct-patch
37m         Normal    Pulling                           pod/curltest-patch-working                     Pulling image "curlimages/curl"
37m         Normal    Pulled                            pod/curltest-patch-working                     Successfully pulled image "curlimages/curl" in 1.404s (1.404s including waiting). Image size: 10767170 bytes.
37m         Normal    Started                           pod/curltest-patch-working                     Started container curltest-patch-working
37m         Normal    Created                           pod/curltest-patch-working                     Created container curltest-patch-working
36m         Normal    Scheduled                         pod/trisla-decision-engine-fbd9557bd-wkcwv     Successfully assigned trisla/trisla-decision-engine-fbd9557bd-wkcwv to node1
36m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-fbd9557bd    Created pod: trisla-decision-engine-fbd9557bd-wkcwv
22m         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-fbd9557bd-wkcwv     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
36m         Normal    Created                           pod/trisla-decision-engine-fbd9557bd-wkcwv     Created container decision-engine
36m         Normal    Pulled                            pod/trisla-decision-engine-fbd9557bd-wkcwv     Successfully pulled image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1" in 636ms (636ms including waiting). Image size: 176404328 bytes.
36m         Normal    Pulling                           pod/trisla-decision-engine-fbd9557bd-wkcwv     Pulling image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1"
36m         Normal    AddedInterface                    pod/trisla-decision-engine-fbd9557bd-wkcwv     Add eth0 [10.233.102.183/32] from k8s-pod-network
36m         Normal    Started                           pod/trisla-decision-engine-fbd9557bd-wkcwv     Started container decision-engine
36m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-c7894cf4c    Deleted pod: trisla-decision-engine-c7894cf4c-5h7kr
36m         Normal    Killing                           pod/trisla-decision-engine-c7894cf4c-5h7kr     Stopping container decision-engine
36m         Normal    Scheduled                         pod/curltest-kafka-working                     Successfully assigned trisla/curltest-kafka-working to node2
38m         Normal    AddedInterface                    pod/curltest-kafka-working                     Add eth0 [10.233.75.44/32] from k8s-pod-network
35m         Normal    Scheduled                         pod/curltest-direct-patch                      Successfully assigned trisla/curltest-direct-patch to node2
38m         Normal    AddedInterface                    pod/curltest-direct-patch                      Add eth0 [10.233.75.15/32] from k8s-pod-network
34m         Normal    Scheduled                         pod/curltest-patch-working                     Successfully assigned trisla/curltest-patch-working to node2
37m         Normal    AddedInterface                    pod/curltest-patch-working                     Add eth0 [10.233.75.22/32] from k8s-pod-network
22m         Normal    AddedInterface                    pod/trisla-decision-engine-75b9bb485c-45xgx    Add eth0 [10.233.102.168/32] from k8s-pod-network
24m         Normal    Pulling                           pod/curltest-final-kafka                       Pulling image "curlimages/curl"
24m         Normal    Started                           pod/curltest-final-kafka                       Started container curltest-final-kafka
24m         Normal    Pulled                            pod/curltest-final-kafka                       Successfully pulled image "curlimages/curl" in 1.634s (1.634s including waiting). Image size: 10767170 bytes.
24m         Normal    Created                           pod/curltest-final-kafka                       Created container curltest-final-kafka
33s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-75b9bb485c-45xgx    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
22m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-75b9bb485c to 1
22m         Normal    Scheduled                         pod/trisla-decision-engine-75b9bb485c-45xgx    Successfully assigned trisla/trisla-decision-engine-75b9bb485c-45xgx to node1
22m         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-75b9bb485c   Created pod: trisla-decision-engine-75b9bb485c-45xgx
22m         Normal    Pulling                           pod/trisla-decision-engine-75b9bb485c-45xgx    Pulling image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1"
22m         Normal    Started                           pod/trisla-decision-engine-75b9bb485c-45xgx    Started container decision-engine
22m         Normal    Pulled                            pod/trisla-decision-engine-75b9bb485c-45xgx    Successfully pulled image "ghcr.io/abelisboa/trisla-decision-engine:v3.8.1" in 12.259s (12.259s including waiting). Image size: 176406969 bytes.
22m         Normal    Created                           pod/trisla-decision-engine-75b9bb485c-45xgx    Created container decision-engine
22m         Normal    Killing                           pod/trisla-decision-engine-fbd9557bd-wkcwv     Stopping container decision-engine
22m         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-fbd9557bd    Deleted pod: trisla-decision-engine-fbd9557bd-wkcwv
22m         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-fbd9557bd to 0 from 1
22m         Normal    Scheduled                         pod/curltest-final-kafka                       Successfully assigned trisla/curltest-final-kafka to node2
24m         Normal    AddedInterface                    pod/curltest-final-kafka                       Add eth0 [10.233.75.48/32] from k8s-pod-network
13m         Warning   Unhealthy                         pod/trisla-bc-nssmf-68bbbd4cb8-jg4j5           Liveness probe failed: Get "http://10.233.102.150:8083/health": dial tcp 10.233.102.150:8083: connect: connection refused
