LAST SEEN   TYPE      REASON                            OBJECT                                         MESSAGE
2m51s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-sem-csmf-95dfc79f4-zpscg            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
2m35s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-nasp-adapter-5688bf5f8f-x4fm2       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
2m32s       Warning   FailedToRetrieveImagePullSecret   pod/trisla-ui-dashboard-85755bf748-t9zfs       Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
116s        Warning   FailedToRetrieveImagePullSecret   pod/trisla-sla-agent-layer-b8c7b6fdc-x6fbb     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
81s         Normal    Scheduled                         pod/trisla-decision-engine-f67bcc9df-24vj5     Successfully assigned trisla/trisla-decision-engine-f67bcc9df-24vj5 to node1
81s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-f67bcc9df    Created pod: trisla-decision-engine-f67bcc9df-24vj5
81s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-f67bcc9df to 1
80s         Normal    Created                           pod/trisla-decision-engine-f67bcc9df-24vj5     Created container decision-engine
80s         Normal    Started                           pod/trisla-decision-engine-f67bcc9df-24vj5     Started container decision-engine
80s         Normal    Pulled                            pod/trisla-decision-engine-f67bcc9df-24vj5     Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
80s         Normal    AddedInterface                    pod/trisla-decision-engine-f67bcc9df-24vj5     Add eth0 [10.233.102.168/32] from k8s-pod-network
66s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-f67bcc9df-24vj5     Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
66s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-88b87b89b to 0 from 1
66s         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-88b87b89b    Deleted pod: trisla-decision-engine-88b87b89b-5v6kl
47s         Normal    Started                           pod/trisla-decision-engine-756b4dbffc-hvj7h    Started container decision-engine
47s         Normal    Created                           pod/trisla-decision-engine-756b4dbffc-hvj7h    Created container decision-engine
47s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-756b4dbffc to 1
47s         Normal    Pulled                            pod/trisla-decision-engine-756b4dbffc-hvj7h    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
47s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-756b4dbffc   Created pod: trisla-decision-engine-756b4dbffc-hvj7h
47s         Normal    Scheduled                         pod/trisla-decision-engine-756b4dbffc-hvj7h    Successfully assigned trisla/trisla-decision-engine-756b4dbffc-hvj7h to node1
47s         Normal    AddedInterface                    pod/trisla-decision-engine-756b4dbffc-hvj7h    Add eth0 [10.233.102.146/32] from k8s-pod-network
37s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-756b4dbffc-hvj7h    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
37s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-f67bcc9df to 0 from 1
37s         Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-f67bcc9df    Deleted pod: trisla-decision-engine-f67bcc9df-24vj5
37s         Normal    Killing                           pod/trisla-decision-engine-f67bcc9df-24vj5     Stopping container decision-engine
19s         Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled up replica set trisla-decision-engine-5f6fb65c8f to 1
19s         Normal    SuccessfulCreate                  replicaset/trisla-decision-engine-5f6fb65c8f   Created pod: trisla-decision-engine-5f6fb65c8f-bz7wt
19s         Normal    Scheduled                         pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Successfully assigned trisla/trisla-decision-engine-5f6fb65c8f-bz7wt to node1
18s         Normal    Started                           pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Started container decision-engine
18s         Normal    Created                           pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Created container decision-engine
18s         Normal    Pulled                            pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Container image "ghcr.io/abelisboa/trisla-decision-engine:v3.7.29" already present on machine
18s         Normal    AddedInterface                    pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Add eth0 [10.233.102.153/32] from k8s-pod-network
17s         Warning   FailedToRetrieveImagePullSecret   pod/trisla-ml-nsmf-7cbfc5f696-9hrs9            Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
8s          Normal    Killing                           pod/trisla-decision-engine-756b4dbffc-hvj7h    Stopping container decision-engine
8s          Normal    SuccessfulDelete                  replicaset/trisla-decision-engine-756b4dbffc   Deleted pod: trisla-decision-engine-756b4dbffc-hvj7h
8s          Normal    ScalingReplicaSet                 deployment/trisla-decision-engine              Scaled down replica set trisla-decision-engine-756b4dbffc to 0 from 1
8s          Warning   FailedToRetrieveImagePullSecret   pod/trisla-decision-engine-5f6fb65c8f-bz7wt    Unable to retrieve some image pull secrets (ghcr-secret); attempting to pull the image may not succeed.
