NAME                                      READY   STATUS             RESTARTS        AGE   IP               NODE    NOMINATED NODE   READINESS GATES
trisla-bc-nssmf-95bbff56c-dk429           1/1     Running            0               12m   10.233.102.184   node1   <none>           <none>
trisla-besu-6d674f5fcb-bz8t7              0/1     CrashLoopBackOff   7 (3m40s ago)   12m   10.233.75.44     node2   <none>           <none>
trisla-decision-engine-7d466f9f69-s5tsl   1/1     Running            0               12m   10.233.102.182   node1   <none>           <none>
trisla-ml-nsmf-874f9447f-69bnd            1/1     Running            0               12m   10.233.102.165   node1   <none>           <none>
trisla-nasp-adapter-74cd854849-zmsh9      1/1     Running            0               12m   10.233.102.130   node1   <none>           <none>
trisla-sem-csmf-f4d8697d-n4nz9            1/1     Running            0               12m   10.233.102.179   node1   <none>           <none>
trisla-sla-agent-layer-6b65566595-5sq26   1/1     Running            0               12m   10.233.102.137   node1   <none>           <none>
trisla-trisla-besu-979b7df9d-ck2q8        0/1     ImagePullBackOff   0               12m   10.233.75.3      node2   <none>           <none>
trisla-ui-dashboard-dfb9ff9cc-mnt97       1/1     Running            0               12m   10.233.102.170   node1   <none>           <none>
