LAST SEEN   TYPE      REASON                  OBJECT                                          MESSAGE
11m         Normal    AddedInterface          pod/trisla-ui-dashboard-dfb9ff9cc-d5mkq         Add eth0 [10.233.102.182/32] from k8s-pod-network
11m         Normal    Started                 pod/trisla-nasp-adapter-74cd854849-fh4b4        Started container nasp-adapter
11m         Normal    Created                 pod/trisla-ui-dashboard-dfb9ff9cc-d5mkq         Created container ui-dashboard
11m         Normal    AddedInterface          pod/trisla-decision-engine-7d466f9f69-2lhsh     Add eth0 [10.233.102.165/32] from k8s-pod-network
11m         Normal    AddedInterface          pod/trisla-sla-agent-layer-6b65566595-zf52w     Add eth0 [10.233.102.130/32] from k8s-pod-network
11m         Normal    Pulled                  pod/trisla-ml-nsmf-779d6cc88b-jgzf2             Container image "ghcr.io/abelisboa/trisla-ml-nsmf:v3.7.14" already present on machine
11m         Normal    Created                 pod/trisla-sla-agent-layer-6b65566595-zf52w     Created container sla-agent-layer
11m         Normal    Pulled                  pod/trisla-ui-dashboard-dfb9ff9cc-d5mkq         Container image "ghcr.io/abelisboa/trisla-ui-dashboard:nasp-a2" already present on machine
11m         Normal    Started                 pod/trisla-sla-agent-layer-6b65566595-zf52w     Started container sla-agent-layer
11m         Normal    Started                 pod/trisla-decision-engine-7d466f9f69-2lhsh     Started container decision-engine
11m         Normal    Created                 pod/trisla-decision-engine-7d466f9f69-2lhsh     Created container decision-engine
11m         Normal    Started                 pod/trisla-ml-nsmf-779d6cc88b-jgzf2             Started container ml-nsmf
10m         Warning   Failed                  pod/trisla-bc-nssmf-cb869b895-fprss             Error: ImagePullBackOff
10m         Normal    Pulling                 pod/trisla-bc-nssmf-cb869b895-fprss             Pulling image "ghcr.io/abelisboa/trisla-bc-nssmf:v3.7.17"
10m         Warning   Failed                  pod/trisla-bc-nssmf-cb869b895-fprss             Failed to pull image "ghcr.io/abelisboa/trisla-bc-nssmf:v3.7.17": failed to pull and unpack image "ghcr.io/abelisboa/trisla-bc-nssmf:v3.7.17": failed to resolve reference "ghcr.io/abelisboa/trisla-bc-nssmf:v3.7.17": failed to authorize: failed to fetch oauth token: unexpected status from GET request to https://ghcr.io/token?scope=repository%3Aabelisboa%2Ftrisla-bc-nssmf%3Apull&service=ghcr.io: 403 Forbidden
10m         Warning   Failed                  pod/trisla-bc-nssmf-cb869b895-fprss             Error: ErrImagePull
4m17s       Normal    BackOff                 pod/trisla-trisla-besu-979b7df9d-zcjdb          Back-off pulling image "ghcr.io/abelisboa/trisla-besu:23.10.1"
94s         Normal    BackOff                 pod/trisla-bc-nssmf-cb869b895-fprss             Back-off pulling image "ghcr.io/abelisboa/trisla-bc-nssmf:v3.7.17"
